Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),495,"Tangerines, mandarins, clementines",2015,2015,1000 SLC,382838
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),495,"Tangerines, mandarins, clementines",2016,2016,1000 SLC,389333
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),495,"Tangerines, mandarins, clementines",2017,2017,1000 SLC,567562
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),495,"Tangerines, mandarins, clementines",2015,2015,1000 SLC,436597
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),495,"Tangerines, mandarins, clementines",2016,2016,1000 SLC,473024
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),495,"Tangerines, mandarins, clementines",2017,2017,1000 SLC,520576
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),495,"Tangerines, mandarins, clementines",2015,2015,1000 USD,382838
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),495,"Tangerines, mandarins, clementines",2016,2016,1000 USD,389333
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),495,"Tangerines, mandarins, clementines",2017,2017,1000 USD,567562
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),495,"Tangerines, mandarins, clementines",2015,2015,1000 USD,436597
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),495,"Tangerines, mandarins, clementines",2016,2016,1000 USD,473024
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),495,"Tangerines, mandarins, clementines",2017,2017,1000 USD,520576
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),136,Taro,2015,2015,1000 Int$,571
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),136,Taro,2016,2016,1000 Int$,571
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),136,Taro,2017,2017,1000 Int$,600
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),136,Taro,2015,2015,1000 SLC,2383
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),136,Taro,2017,2017,1000 SLC,2577
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),136,Taro,2015,2015,1000 SLC,2215
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),136,Taro,2016,2016,1000 SLC,2215
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),136,Taro,2017,2017,1000 SLC,2327
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),136,Taro,2015,2015,1000 USD,2383
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),136,Taro,2017,2017,1000 USD,2577
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),136,Taro,2015,2015,1000 USD,2215
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),136,Taro,2016,2016,1000 USD,2215
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),136,Taro,2017,2017,1000 USD,2327
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),388,Tomatoes,2015,2015,1000 Int$,6941988
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),388,Tomatoes,2016,2016,1000 Int$,6130976
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),388,Tomatoes,2017,2017,1000 Int$,5303281
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),388,Tomatoes,2015,2015,1000 SLC,14886629
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),388,Tomatoes,2016,2016,1000 SLC,12065795
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),388,Tomatoes,2017,2017,1000 SLC,9055698
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),388,Tomatoes,2015,2015,1000 SLC,13963201
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),388,Tomatoes,2016,2016,1000 SLC,12331921
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),388,Tomatoes,2017,2017,1000 SLC,10667085
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),388,Tomatoes,2015,2015,1000 USD,14886629
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),388,Tomatoes,2016,2016,1000 USD,12065795
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),388,Tomatoes,2017,2017,1000 USD,9055698
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),388,Tomatoes,2015,2015,1000 USD,13963201
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),388,Tomatoes,2016,2016,1000 USD,12331921
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),388,Tomatoes,2017,2017,1000 USD,10667085
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),826,Unmanufactured tobacco,2015,2015,1000 Int$,730600
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),826,Unmanufactured tobacco,2016,2016,1000 Int$,638707
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),826,Unmanufactured tobacco,2017,2017,1000 Int$,721440
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),826,Unmanufactured tobacco,2015,2015,1000 SLC,1440543
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),826,Unmanufactured tobacco,2016,2016,1000 SLC,1261922
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),826,Unmanufactured tobacco,2017,2017,1000 SLC,1461493
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),826,Unmanufactured tobacco,2015,2015,1000 SLC,1463269
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),826,Unmanufactured tobacco,2016,2016,1000 SLC,1279222
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),826,Unmanufactured tobacco,2017,2017,1000 SLC,1444923
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),826,Unmanufactured tobacco,2015,2015,1000 USD,1440543
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),826,Unmanufactured tobacco,2016,2016,1000 USD,1261922
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),826,Unmanufactured tobacco,2017,2017,1000 USD,1461493
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),826,Unmanufactured tobacco,2015,2015,1000 USD,1463269
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),826,Unmanufactured tobacco,2016,2016,1000 USD,1279222
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),826,Unmanufactured tobacco,2017,2017,1000 USD,1444923
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),222,"Walnuts, in shell",2015,2015,1000 Int$,1735350
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),222,"Walnuts, in shell",2016,2016,1000 Int$,1973029
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),222,"Walnuts, in shell",2017,2017,1000 Int$,1804088
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),222,"Walnuts, in shell",2015,2015,1000 SLC,1012097
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),222,"Walnuts, in shell",2016,2016,1000 SLC,1274477
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),222,"Walnuts, in shell",2017,2017,1000 SLC,1568850
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),222,"Walnuts, in shell",2015,2015,1000 SLC,1385563
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),222,"Walnuts, in shell",2016,2016,1000 SLC,1575334
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),222,"Walnuts, in shell",2017,2017,1000 SLC,1440446
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),222,"Walnuts, in shell",2015,2015,1000 USD,1012097
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),222,"Walnuts, in shell",2016,2016,1000 USD,1274477
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),222,"Walnuts, in shell",2017,2017,1000 USD,1568850
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),222,"Walnuts, in shell",2015,2015,1000 USD,1385563
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),222,"Walnuts, in shell",2016,2016,1000 USD,1575334
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),222,"Walnuts, in shell",2017,2017,1000 USD,1440446
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),567,Watermelons,2015,2015,1000 Int$,373312
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),567,Watermelons,2016,2016,1000 Int$,418302
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),567,Watermelons,2017,2017,1000 Int$,427447
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),567,Watermelons,2015,2015,1000 SLC,489145
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),567,Watermelons,2016,2016,1000 SLC,548094
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),567,Watermelons,2017,2017,1000 SLC,600609
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),567,Watermelons,2015,2015,1000 SLC,485927
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),567,Watermelons,2016,2016,1000 SLC,544488
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),567,Watermelons,2017,2017,1000 SLC,556393
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),567,Watermelons,2015,2015,1000 USD,489145
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),567,Watermelons,2016,2016,1000 USD,548094
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),567,Watermelons,2017,2017,1000 USD,600609
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),567,Watermelons,2015,2015,1000 USD,485927
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),567,Watermelons,2016,2016,1000 USD,544488
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),567,Watermelons,2017,2017,1000 USD,556393
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),15,Wheat,2015,2015,1000 Int$,13224519
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),15,Wheat,2016,2016,1000 Int$,14880432
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),15,Wheat,2017,2017,1000 Int$,11220995
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),15,Wheat,2015,2015,1000 SLC,10051117
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),15,Wheat,2016,2016,1000 SLC,8984906
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),15,Wheat,2017,2017,1000 SLC,8196707
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),15,Wheat,2015,2015,1000 SLC,10106957
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),15,Wheat,2016,2016,1000 SLC,11372503
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),15,Wheat,2017,2017,1000 SLC,8575746
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),15,Wheat,2015,2015,1000 USD,10051117
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),15,Wheat,2016,2016,1000 USD,8984906
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),15,Wheat,2017,2017,1000 USD,8196707
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),15,Wheat,2015,2015,1000 USD,10106957
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),15,Wheat,2016,2016,1000 USD,11372503
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),15,Wheat,2017,2017,1000 USD,8575746
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2051,Agriculture,2015,2015,1000 Int$,351184809
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2051,Agriculture,2016,2016,1000 Int$,380259291
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2051,Agriculture,2017,2017,1000 Int$,371774193
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2051,Agriculture,2015,2015,1000 SLC,346038742
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2051,Agriculture,2016,2016,1000 SLC,331819435
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2051,Agriculture,2017,2017,1000 SLC,349472626
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2051,Agriculture,2015,2015,1000 SLC,345731392
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2051,Agriculture,2016,2016,1000 SLC,370690337
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2051,Agriculture,2017,2017,1000 SLC,366067490
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2051,Agriculture,2015,2015,1000 USD,346038742
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2051,Agriculture,2016,2016,1000 USD,331819435
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2051,Agriculture,2017,2017,1000 USD,349472626
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 USD,345731392
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 USD,370690337
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 USD,366067490
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1717,"Cereals, primary",2015,2015,1000 Int$,90608012
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1717,"Cereals, primary",2016,2016,1000 Int$,105473496
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1717,"Cereals, primary",2017,2017,1000 Int$,91796505
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1717,"Cereals, primary",2015,2015,1000 SLC,64931100
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1717,"Cereals, primary",2016,2016,1000 SLC,68311821
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1717,"Cereals, primary",2017,2017,1000 SLC,61524225
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1717,"Cereals, primary",2015,2015,1000 SLC,64275469
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1717,"Cereals, primary",2016,2016,1000 SLC,74742553
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1717,"Cereals, primary",2017,2017,1000 SLC,64888636
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1717,"Cereals, primary",2015,2015,1000 USD,64931100
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1717,"Cereals, primary",2016,2016,1000 USD,68311821
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1717,"Cereals, primary",2017,2017,1000 USD,61524225
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1717,"Cereals, primary",2015,2015,1000 USD,64275469
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1717,"Cereals, primary",2016,2016,1000 USD,74742553
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1717,"Cereals, primary",2017,2017,1000 USD,64888636
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2041,Crops,2015,2015,1000 Int$,197492076
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2041,Crops,2016,2016,1000 Int$,220713086
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2041,Crops,2017,2017,1000 Int$,207923628
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2041,Crops,2015,2015,1000 SLC,184308522
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2041,Crops,2016,2016,1000 SLC,189073606
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2041,Crops,2017,2017,1000 SLC,194630698
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,Crops,2015,2015,1000 SLC,183517789
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,Crops,2016,2016,1000 SLC,201695003
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2041,Crops,2017,2017,1000 SLC,192266394
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2041,Crops,2015,2015,1000 USD,184308522
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2041,Crops,2016,2016,1000 USD,189073606
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2041,Crops,2017,2017,1000 USD,194630698
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2041,Crops,2015,2015,1000 USD,183517789
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2041,Crops,2016,2016,1000 USD,201695003
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2041,Crops,2017,2017,1000 USD,192266394
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1753,Fibre Crops Primary,2015,2015,1000 Int$,2670438
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1753,Fibre Crops Primary,2016,2016,1000 Int$,3179407
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1753,Fibre Crops Primary,2017,2017,1000 Int$,3783759
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1753,Fibre Crops Primary,2015,2015,1000 SLC,2964205
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1753,Fibre Crops Primary,2016,2016,1000 SLC,2969376
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1753,Fibre Crops Primary,2017,2017,1000 SLC,3921522
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1753,Fibre Crops Primary,2015,2015,1000 SLC,2665198
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1753,Fibre Crops Primary,2016,2016,1000 SLC,3173169
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1753,Fibre Crops Primary,2017,2017,1000 SLC,3776335
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1753,Fibre Crops Primary,2015,2015,1000 USD,2964205
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1753,Fibre Crops Primary,2016,2016,1000 USD,2969376
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1753,Fibre Crops Primary,2017,2017,1000 USD,3921522
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1753,Fibre Crops Primary,2015,2015,1000 USD,2665198
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1753,Fibre Crops Primary,2016,2016,1000 USD,3173169
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1753,Fibre Crops Primary,2017,2017,1000 USD,3776335
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2054,Food,2015,2015,1000 Int$,342768413
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2054,Food,2016,2016,1000 Int$,370482371
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2054,Food,2017,2017,1000 Int$,360190200
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2054,Food,2015,2015,1000 SLC,336106245
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2054,Food,2016,2016,1000 SLC,322054854
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2054,Food,2017,2017,1000 SLC,336786246
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2054,Food,2015,2015,1000 SLC,336623849
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2054,Food,2016,2016,1000 SLC,360316585
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2054,Food,2017,2017,1000 SLC,353806173
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2054,Food,2015,2015,1000 USD,336106245
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2054,Food,2016,2016,1000 USD,322054854
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2054,Food,2017,2017,1000 USD,336786246
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2054,Food,2015,2015,1000 USD,336623849
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2054,Food,2016,2016,1000 USD,360316585
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),2054,Food,2017,2017,1000 USD,353806173
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1738,Fruit Primary,2015,2015,1000 Int$,17742870
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1738,Fruit Primary,2016,2016,1000 Int$,17853285
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1738,Fruit Primary,2017,2017,1000 Int$,17151142
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1738,Fruit Primary,2015,2015,1000 SLC,20182490
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1738,Fruit Primary,2016,2016,1000 SLC,21297565
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),1738,Fruit Primary,2017,2017,1000 SLC,29673028
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1738,Fruit Primary,2015,2015,1000 SLC,20510237
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1738,Fruit Primary,2016,2016,1000 SLC,20552443
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1738,Fruit Primary,2017,2017,1000 SLC,20022009
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1738,Fruit Primary,2015,2015,1000 USD,20182490
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1738,Fruit Primary,2016,2016,1000 USD,21297565
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),1738,Fruit Primary,2017,2017,1000 USD,29673028
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1738,Fruit Primary,2015,2015,1000 USD,20510237
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1738,Fruit Primary,2016,2016,1000 USD,20552443
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1738,Fruit Primary,2017,2017,1000 USD,20022009
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2044,Livestock,2015,2015,1000 Int$,153692733
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2044,Livestock,2016,2016,1000 Int$,159546206
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),2044,Livestock,2017,2017,1000 Int$,163850565
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2044,Livestock,2015,2015,1000 SLC,161730220
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2044,Livestock,2016,2016,1000 SLC,142745829
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),2044,Livestock,2017,2017,1000 SLC,154841929
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2044,Livestock,2015,2015,1000 SLC,162213603
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2044,Livestock,2016,2016,1000 SLC,168995334
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),2044,Livestock,2017,2017,1000 SLC,173801096
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),2044,Livestock,2015,2015,1000 USD,161730220
